Customer_ID,Gender,Age,Region,Marketing_Channel,Contract_Type,Payment_Method,Plan,Internet_Service,Support_Tier,Tenure_Months,Monthly_Charges,Total_Charges,Data_Usage_GB_30d,Voice_Minutes_30d,Dropped_Calls_30d,Avg_Download_Mbps,Latency_ms,Support_Calls_90d,Complaints_12m,Has_Discount,Discount_Pct,Customer_Support_Notes,Churn_30d
CUST_000132,Male,67,North,Organic,Month-to-month,Direct debit,Standard,DSL,Priority,3,76.67,,175.5,688,1,75.3,19.0,0,1,1,14.8,No recent problems; user happy with plan. Routine follow-up in 30 days.,0
CUST_000133,Female,38,West,Paid Search,One year,Direct debit,Premium,Fibre,Standard,5,89.15,529.94,364.8,448,1,199.2,18.0,1,1,0,0.0,All services working as expected; thank you note received. Continue monitoring.,0
CUST_000134,Female,33,West,Organic,Month-to-month,Direct debit,Standard,Fibre,Standard,24,70.62,1714.84,,364,1,289.8,27.0,1,0,0,0.0,No recent problems; user happy with plan. No action required.,0
CUST_000135,Male,57,East,Partner,Month-to-month,Direct debit,Standard,Fibre,Standard,13,79.13,951.56,257.2,416,1,245.5,19.0,4,1,0,0.0,Account stable; no issues reported. Routine follow-up in 30 days.,1
CUST_000136,Male,37,North,Organic,Month-to-month,Direct debit,Premium,5G_FWA,Standard,42,103.32,4374.8,245.1,636,0,138.4,40.0,1,0,1,10.7,No recent problems; user happy with plan. Continue monitoring.,0
CUST_000137,Female,29,East,Partner,Month-to-month,Credit card,Standard,Fibre,Priority,47,72.56,3214.6,292.1,436,0,220.8,7.0,0,1,0,0.0,Account stable; no issues reported. Routine follow-up in 30 days.,1
CUST_000138,NonBinary,38,West,Organic,Month-to-month,Direct debit,Basic,Fibre,Standard,47,50.37,2210.05,193.9,478,1,235.5,27.0,1,1,1,23.6,All services working as expected; thank you note received. Routine follow-up in 30 days.,0
CUST_000139,Female,47,North,Organic,One year,Direct debit,Standard,DSL,Standard,68,66.02,4500.64,64.2,483,1,54.1,23.0,1,2,1,24.4,Account stable; no issues reported. No action required.,0
CUST_000140,Female,45,North,Paid Search,Month-to-month,Direct debit,Standard,DSL,Standard,46,72.63,3241.76,120.3,375,0,48.4,41.0,0,1,0,0.0,All services working as expected; thank you note received. Routine follow-up in 30 days.,0
CUST_000141,Male,27,West,Partner,Month-to-month,Direct debit,Basic,None,Standard,67,29.1,2118.34,0.0,407,0,8.8,46.0,1,0,1,13.6,No recent problems; user happy with plan. Continue monitoring.,1
CUST_000142,Female,50,West,Social,Month-to-month,Credit card,Standard,DSL,Standard,64,76.61,4906.51,140.7,270,1,30.6,35.0,2,0,0,0.0,All services working as expected; thank you note received. Continue monitoring.,1
CUST_000143,Male,57,West,Referral,One year,Direct debit,Standard,Fibre,Priority,61,85.56,5264.69,219.1,461,1,252.8,26.0,1,1,0,0.0,Customer satisfied with service; routine check completed. Continue monitoring.,0
CUST_000144,Female,52,East,Organic,Month-to-month,Bank transfer,Basic,5G_FWA,Standard,44,51.29,2234.05,203.5,653,1,60.8,37.0,0,1,0,0.0,Customer satisfied with service; routine check completed. No action required.,0
CUST_000145,Female,43,East,Paid Search,Month-to-month,Direct debit,Standard,5G_FWA,Standard,47,67.14,3343.4,133.4,376,1,62.8,20.0,1,0,0,0.0,Customer satisfied with service; routine check completed. Continue monitoring.,1
CUST_000146,Male,49,West,Referral,One year,Credit card,Standard,5G_FWA,Standard,10,78.97,597.85,211.1,425,1,59.1,31.0,0,0,0,0.0,Account stable; no issues reported. Routine follow-up in 30 days.,0
CUST_000147,Male,46,East,Partner,One year,Credit card,Standard,5G_FWA,Standard,57,74.5,4131.77,191.0,447,1,136.2,24.0,3,0,0,0.0,Account stable; no issues reported. No action required.,0
CUST_000148,Female,26,South,Partner,Month-to-month,Cash,Premium,5G_FWA,Priority,54,105.7,5586.42,215.7,449,1,132.0,21.0,0,0,1,11.9,All services working as expected; thank you note received. Feedback recorded.,0
CUST_000149,Female,29,East,Organic,Month-to-month,Direct debit,Standard,DSL,Standard,1,73.13,0.0,176.9,663,0,41.6,52.0,2,1,1,7.6,Account stable; no issues reported. No action required.,1
CUST_000150,Female,28,West,Organic,Month-to-month,Direct debit,Basic,DSL,Priority,63,39.39,2617.98,0.0,629,2,42.6,56.0,1,0,0,0.0,Customer satisfied with service; routine check completed. Routine follow-up in 30 days.,0
CUST_000151,Female,48,East,Social,Month-to-month,Direct debit,Standard,5G_FWA,Standard,63,74.91,5023.97,175.9,666,0,148.1,43.0,0,0,1,7.3,No recent problems; user happy with plan. Continue monitoring.,0
CUST_000152,Female,23,East,Organic,One year,Direct debit,Standard,5G_FWA,Standard,45,83.11,3624.64,242.9,640,0,131.4,28.0,1,0,0,0.0,No recent problems; user happy with plan. No action required.,0
CUST_000153,Male,18,North,Referral,One year,Direct debit,Premium,Fibre,Standard,16,95.84,1401.21,324.2,456,1,159.2,29.0,1,0,0,0.0,No recent problems; user happy with plan. Feedback recorded.,0
CUST_000154,Female,25,North,Organic,Month-to-month,Credit card,Basic,Fibre,Priority,26,68.84,1761.87,273.5,472,0,207.5,13.0,0,0,0,0.0,Customer satisfied with service; routine check completed. No action required.,0
CUST_000155,Male,33,North,Paid Search,Month-to-month,Credit card,Basic,Fibre,Priority,56,66.56,3806.4,238.4,602,1,241.7,34.0,0,0,1,11.7,No recent problems; user happy with plan. Continue monitoring.,0
CUST_000156,Male,37,North,Referral,Month-to-month,Direct debit,Basic,DSL,Standard,45,47.45,1941.19,44.6,214,2,29.0,51.0,3,0,0,0.0,All services working as expected; thank you note received. Continue monitoring.,0
CUST_000157,Female,42,South,Paid Search,Month-to-month,Credit card,Premium,DSL,Priority,60,95.3,5730.08,240.6,448,0,27.3,21.0,2,0,0,0.0,All services working as expected; thank you note received. Continue monitoring.,1
CUST_000158,Female,43,South,Referral,Month-to-month,Credit card,Premium,None,Standard,26,69.9,1759.25,180.0,412,1,8.1,36.0,3,0,0,0.0,All services working as expected; thank you note received. Routine follow-up in 30 days.,1
CUST_000159,Male,53,North,Organic,Month-to-month,Bank transfer,Standard,5G_FWA,Standard,37,67.86,2490.16,204.3,0,0,189.2,38.0,0,1,1,17.9,Customer satisfied with service; routine check completed. Routine follow-up in 30 days.,0
CUST_000160,Male,58,North,Paid Search,Two year,Direct debit,Premium,DSL,Standard,7,76.04,788.97,139.1,500,1,54.5,44.0,0,0,0,0.0,Account stable; no issues reported. Routine follow-up in 30 days.,0
CUST_000161,Female,53,South,Referral,Month-to-month,Bank transfer,Basic,Fibre,Standard,49,68.85,3344.73,193.2,0,0,167.5,16.0,2,1,1,6.3,Account stable; no issues reported. Feedback recorded.,0
CUST_000162,Male,39,West,Paid Search,Month-to-month,Credit card,Standard,5G_FWA,Standard,17,79.93,1237.2,115.8,220,0,190.1,37.0,2,0,1,11.0,Customer satisfied with service; routine check completed. Routine follow-up in 30 days.,0
CUST_000163,Female,44,East,Organic,Two year,Credit card,Standard,Fibre,Standard,8,72.27,588.26,235.3,247,2,151.3,19.0,1,0,0,0.0,Account stable; no issues reported. Continue monitoring.,0
CUST_000164,Female,40,West,Referral,Month-to-month,Credit card,Standard,Fibre,Standard,9,79.13,614.02,194.1,333,1,201.4,24.0,1,1,0,0.0,Account stable; no issues reported. Routine follow-up in 30 days.,0
CUST_000165,Female,38,East,Organic,Month-to-month,Direct debit,Premium,DSL,Standard,3,85.75,343.29,237.4,455,1,47.4,48.0,2,1,1,24.8,No recent problems; user happy with plan. No action required.,0
CUST_000166,Male,42,South,Paid Search,Month-to-month,Direct debit,Standard,Fibre,Standard,51,75.13,3849.85,247.9,826,5,268.8,9.0,7,1,1,8.4,All services working as expected; thank you note received. Feedback recorded.,0
CUST_000167,Female,53,West,Social,One year,Credit card,Premium,None,Standard,17,84.71,1437.46,0.0,666,3,8.0,60.0,1,0,0,0.0,No recent problems; user happy with plan. Feedback recorded.,0
CUST_000168,Male,48,East,Organic,One year,Credit card,Standard,Fibre,Standard,24,86.05,1973.45,406.4,283,0,223.9,23.0,0,0,0,0.0,Customer satisfied with service; routine check completed. Routine follow-up in 30 days.,1
CUST_000169,Female,43,East,Partner,Month-to-month,Credit card,Standard,Fibre,Standard,6,77.97,578.72,131.0,415,1,193.9,19.0,2,0,1,19.9,Account stable; no issues reported. No action required.,0
CUST_000170,Female,47,East,Organic,Month-to-month,Credit card,Basic,Fibre,Priority,41,64.52,2616.64,194.0,505,0,319.0,13.0,4,1,0,0.0,Account stable; no issues reported. Feedback recorded.,0
CUST_000171,Female,39,North,Organic,One year,Direct debit,Premium,DSL,Standard,4,75.23,497.34,161.6,487,1,23.8,34.0,0,0,1,10.9,Account stable; no issues reported. Continue monitoring.,0
CUST_000172,Male,70,North,Paid Search,Month-to-month,Credit card,Standard,Fibre,Priority,32,87.75,2745.94,260.5,229,0,277.0,20.0,0,0,1,23.4,All services working as expected; thank you note received. Continue monitoring.,0
CUST_000173,Female,37,West,Organic,Month-to-month,Direct debit,Standard,5G_FWA,Standard,72,74.42,5468.82,144.7,300,1,144.9,36.0,1,0,0,0.0,All services working as expected; thank you note received. Continue monitoring.,0
CUST_000174,Female,44,North,Referral,Two year,Credit card,Standard,Fibre,Priority,24,88.36,2029.18,197.7,278,0,262.2,14.0,1,2,0,0.0,All services working as expected; thank you note received. Continue monitoring.,0
CUST_000175,Male,35,South,Referral,One year,Direct debit,Standard,Fibre,Priority,67,93.24,6338.52,328.6,665,0,241.5,31.0,0,0,0,0.0,Account stable; no issues reported. Continue monitoring.,0
CUST_000176,Female,35,North,Organic,Month-to-month,Direct debit,Basic,Fibre,Priority,3,47.87,0.0,262.8,390,0,227.6,13.0,2,1,1,13.5,Account stable; no issues reported. Feedback recorded.,0
CUST_000177,Male,39,East,Social,Month-to-month,Direct debit,Standard,Fibre,Priority,20,85.74,1874.31,229.5,502,1,110.1,19.0,2,0,0,0.0,Account stable; no issues reported. No action required.,0
CUST_000178,Male,44,South,Organic,Month-to-month,Credit card,Standard,Fibre,Standard,26,62.58,1577.71,277.3,549,1,143.1,36.0,1,2,0,0.0,Customer satisfied with service; routine check completed. Continue monitoring.,0
CUST_000179,Male,21,South,Partner,Month-to-month,Bank transfer,Basic,5G_FWA,Priority,36,58.33,1899.53,115.0,264,0,128.1,28.0,1,0,0,0.0,All services working as expected; thank you note received. Routine follow-up in 30 days.,0
CUST_000180,Male,46,South,Paid Search,Month-to-month,Direct debit,Premium,None,Standard,58,72.31,4227.67,,998,1,11.8,44.0,1,3,0,0.0,Customer satisfied with service; routine check completed. Routine follow-up in 30 days.,1
CUST_000181,Male,59,North,Social,Two year,Bank transfer,Premium,Fibre,Priority,38,111.7,4266.8,301.4,542,0,276.8,5.0,1,3,1,19.5,Account stable; no issues reported. No action required.,0
CUST_000182,Female,40,North,Partner,Two year,Direct debit,Standard,DSL,Standard,54,63.14,3400.99,65.7,284,0,28.9,44.0,1,2,0,0.0,Customer satisfied with service; routine check completed. No action required.,1
CUST_000183,Male,55,West,Organic,Month-to-month,Bank transfer,Basic,DSL,Standard,37,48.65,1888.28,56.5,842,0,39.1,37.0,2,0,1,17.1,All services working as expected; thank you note received. No action required.,0
CUST_000184,Female,43,West,Partner,Month-to-month,Credit card,Premium,Fibre,Standard,50,95.18,4795.92,293.8,962,2,259.0,12.0,4,1,1,10.9,Customer satisfied with service; routine check completed. No action required.,1
CUST_000185,Female,26,North,Partner,Two year,Bank transfer,Basic,None,Standard,59,33.15,1854.89,0.0,215,2,7.3,67.0,1,0,1,24.0,No recent problems; user happy with plan. Routine follow-up in 30 days.,1
CUST_000186,Male,32,North,Partner,Month-to-month,Credit card,Standard,Fibre,Standard,43,81.33,3460.49,287.4,688,0,220.8,11.0,0,0,0,0.0,Customer satisfied with service; routine check completed. Continue monitoring.,0
CUST_000187,Female,57,North,Partner,Month-to-month,Direct debit,Standard,Fibre,Standard,41,59.93,2284.67,258.6,528,0,295.5,10.0,1,1,1,9.7,Customer satisfied with service; routine check completed. Routine follow-up in 30 days.,0
CUST_000188,Female,56,North,Social,Two year,Direct debit,Standard,Fibre,Standard,58,75.9,4681.64,287.5,787,1,122.8,28.0,2,1,0,0.0,No recent problems; user happy with plan. Continue monitoring.,0
CUST_000189,NonBinary,56,North,Organic,One year,Credit card,Standard,Fibre,Standard,50,64.34,3308.49,312.1,894,0,226.0,17.0,0,0,0,0.0,Account stable; no issues reported. No action required.,0
CUST_000190,Female,42,South,Organic,Month-to-month,Direct debit,Premium,None,Standard,30,78.39,2390.4,107.1,189,0,13.4,35.0,2,0,0,0.0,No recent problems; user happy with plan. Feedback recorded.,0
CUST_000191,Female,33,West,Organic,Month-to-month,Credit card,Basic,Fibre,Standard,48,63.51,2947.89,178.1,429,2,322.0,23.0,0,0,1,5.6,All services working as expected; thank you note received. Feedback recorded.,0
CUST_000192,Male,37,East,Partner,Month-to-month,Direct debit,Standard,Fibre,Standard,72,77.31,5562.51,253.2,763,0,239.3,33.0,1,0,0,0.0,Customer satisfied with service; routine check completed. No action required.,0
CUST_000193,Male,44,North,Partner,Month-to-month,Credit card,Standard,Fibre,Standard,51,70.95,3467.19,264.6,598,1,142.5,18.0,1,1,0,0.0,Account stable; no issues reported. No action required.,0
CUST_000194,Male,55,West,Paid Search,Month-to-month,Direct debit,Premium,Fibre,Priority,44,94.15,4249.71,329.1,548,0,287.1,15.0,3,2,0,0.0,Account stable; no issues reported. Continue monitoring.,0
CUST_000195,Female,42,East,Social,Two year,Bank transfer,Standard,DSL,Standard,11,56.9,347.48,245.6,349,1,34.3,47.0,3,3,1,10.4,Speed occasionally slow at peak times; suggested troubleshooting. Ticket logged.,1
CUST_000196,Female,29,East,Social,Month-to-month,Bank transfer,Premium,5G_FWA,Standard,26,94.69,2357.31,356.6,791,2,205.1,29.0,1,0,0,0.0,Customer satisfied with service; routine check completed. No action required.,0
CUST_000197,Female,41,East,Paid Search,Month-to-month,Direct debit,Basic,5G_FWA,Priority,57,54.13,3199.69,61.8,502,1,115.8,32.0,0,1,1,9.8,No recent problems; user happy with plan. Routine follow-up in 30 days.,0
CUST_000198,Female,37,East,Organic,Two year,Direct debit,Standard,None,Standard,50,58.29,2903.75,0.0,580,1,1.0,50.0,1,0,0,0.0,No recent problems; user happy with plan. Feedback recorded.,0
CUST_000199,Female,62,East,Partner,Month-to-month,Direct debit,Standard,DSL,Standard,25,56.84,1623.81,193.2,318,0,39.0,35.0,0,0,0,0.0,Customer satisfied with service; routine check completed. Routine follow-up in 30 days.,0
CUST_000200,Female,18,West,Organic,Month-to-month,Credit card,Basic,Fibre,Priority,65,62.8,4486.16,274.4,503,4,,18.0,5,0,0,0.0,Account stable; no issues reported. Feedback recorded.,0
CUST_000201,Male,48,East,Organic,Two year,Direct debit,Standard,Fibre,Standard,33,60.12,1878.37,315.0,618,1,117.8,11.0,1,2,1,16.8,No recent problems; user happy with plan. Feedback recorded.,0
CUST_000202,Female,18,East,Social,Month-to-month,Bank transfer,Basic,5G_FWA,Standard,62,45.28,2830.47,224.8,292,1,114.6,30.0,1,1,0,0.0,Account stable; no issues reported. Feedback recorded.,0
CUST_000203,Female,26,East,Referral,One year,Direct debit,Basic,Fibre,Priority,62,69.32,4258.28,196.9,511,0,173.0,7.0,3,3,0,0.0,Account stable; no issues reported. Feedback recorded.,0
CUST_000204,Female,64,East,Organic,One year,Direct debit,Premium,Fibre,Standard,35,93.87,3092.04,270.8,273,0,244.1,11.0,0,0,0,0.0,Account stable; no issues reported. Routine follow-up in 30 days.,0
CUST_000205,Female,60,North,Paid Search,Month-to-month,Bank transfer,Premium,DSL,Standard,50,88.5,4465.55,162.3,762,0,32.1,54.0,2,1,0,0.0,Customer satisfied with service; routine check completed. Feedback recorded.,1
CUST_000206,Female,26,West,Organic,Two year,Credit card,Premium,Fibre,Standard,71,86.78,6047.22,317.7,534,1,290.2,16.0,1,2,0,0.0,All services working as expected; thank you note received. No action required.,0
CUST_000207,Female,35,South,Social,Two year,Direct debit,Basic,DSL,Standard,31,63.94,2119.01,164.3,1031,0,53.7,42.0,0,0,1,8.9,Customer satisfied with service; routine check completed. Routine follow-up in 30 days.,0
CUST_000208,Male,23,East,Paid Search,Month-to-month,Credit card,Standard,None,Standard,55,47.41,2406.84,50.7,555,3,1.9,69.0,0,1,1,20.3,Account stable; no issues reported. Continue monitoring.,0
CUST_000209,NonBinary,18,West,Paid Search,Month-to-month,Direct debit,Standard,Fibre,Standard,63,68.64,4459.05,307.6,558,1,298.1,24.0,2,1,0,0.0,Customer satisfied with service; routine check completed. Feedback recorded.,0
CUST_000210,Female,18,West,Referral,Month-to-month,Credit card,Standard,None,Priority,34,65.31,2053.22,0.0,273,1,2.6,66.0,1,0,1,24.6,All services working as expected; thank you note received. Routine follow-up in 30 days.,1
CUST_000211,Female,41,West,Organic,One year,Direct debit,Basic,DSL,Standard,7,49.9,485.62,24.0,613,1,39.3,42.0,1,0,0,0.0,No recent problems; user happy with plan. Continue monitoring.,0
CUST_000212,Female,18,East,Partner,Month-to-month,Direct debit,Premium,DSL,Standard,15,99.87,1406.38,20.1,590,0,34.9,44.0,0,0,1,13.3,All services working as expected; thank you note received. No action required.,0
CUST_000213,Female,44,North,Referral,Month-to-month,Bank transfer,Standard,Fibre,Standard,34,80.84,2507.64,376.6,573,2,318.0,19.0,0,1,0,0.0,No recent problems; user happy with plan. No action required.,1
CUST_000214,Male,36,North,Social,Month-to-month,Credit card,Standard,DSL,Standard,12,62.84,755.86,164.2,275,1,51.7,38.0,2,0,0,0.0,Customer satisfied with service; routine check completed. Continue monitoring.,0
CUST_000215,Male,23,West,Social,Month-to-month,Direct debit,Basic,Fibre,Standard,6,55.85,272.82,285.0,828,1,,5.0,0,0,0,0.0,No recent problems; user happy with plan. Continue monitoring.,0
CUST_000216,Female,57,East,Partner,Month-to-month,Credit card,Standard,Fibre,Priority,17,87.31,1507.05,247.5,479,0,206.8,5.0,0,1,0,0.0,Account stable; no issues reported. Continue monitoring.,0
CUST_000217,Female,47,East,Organic,Month-to-month,Direct debit,Standard,5G_FWA,Standard,39,73.83,2828.61,71.2,907,2,81.4,35.0,0,1,0,0.0,Account stable; no issues reported. Feedback recorded.,0
CUST_000218,Male,63,East,Organic,Month-to-month,Credit card,Basic,None,Standard,53,31.76,,0.0,510,0,2.9,34.0,1,1,0,0.0,Account stable; no issues reported. No action required.,1
CUST_000219,Female,54,South,Paid Search,Month-to-month,Cash,Basic,Fibre,Standard,54,51.53,2977.25,158.8,409,1,230.3,5.0,1,0,0,0.0,No recent problems; user happy with plan. No action required.,0
CUST_000220,Male,21,East,Partner,Month-to-month,Direct debit,Basic,Fibre,Standard,20,51.16,1209.44,223.8,277,0,136.5,20.0,3,0,1,8.2,No recent problems; user happy with plan. Feedback recorded.,0
