Customer_ID,Age,Gender,Region,Marketing_Channel,Annual_Income,Loan_Amount,Credit_Score,Employment_Length_Years,Number_of_Dependents,Previous_Defaults,Existing_Debt,Customer_Feedback,Loan_Default
CUST00201,44,Male,Central,Phone,33843.19,214336.43628107218,641.0,8.5,1,0,10965.87,Service is acceptable. Making payments on time but it's tight some months.,0
CUST00202,46,Female,North,Online,76906.78,13711.31,,19.4,0,0,35765.82,I regret taking this loan. The repayment schedule doesn't work with my income.,1
CUST00203,52,Male,South,Phone,62836.41,20242.79,655.0,0.8,2,0,19681.62,Financial burden is overwhelming. The loan has become a significant source of stress.,1
CUST00204,52,Female,North,Social_Media,99103.82,25290.45,676.0,2.4,1,1,38762.87,Struggling financially and the bank has been inflexible with payment arrangements.,1
CUST00205,23,Female,South,Phone,55713.89,13454.53,,18.6,2,0,5618.11,Financial burden is overwhelming. The loan has become a significant source of stress.,1
CUST00206,28,Female,Central,Online,85294.38,16298.02,638.0,2.7,2,0,10732.06,Reasonable experience given my credit score. Making it work.,0
CUST00207,46,Female,East,Phone,71396.45,40735.69,745.0,8.5,0,0,9040.13,The loan amount was more than I could handle. I'm having financial difficulties now.,1
CUST00208,46,Male,East,Email,50096.86,33474.7,641.0,6.1,1,0,3417.92,Not satisfied with the support provided when I started having payment difficulties.,1
CUST00209,46,Male,West,Branch,57543.55,18613.4,599.0,,2,1,12241.4,I regret taking this loan. The repayment schedule doesn't work with my income.,1
CUST00210,75,Female,North,Email,40280.36,21643.07,850.0,4.3,0,0,1631.79,Quick approval process and transparent about all fees. Very satisfied.,0
CUST00211,46,Male,East,Phone,154431.89,23539.93,673.0,2.9,1,0,20783.38,The process was okay. Interest rate is a bit high but manageable.,0
CUST00212,53,Male,East,Email,84480.73,29948.15,471.0,0.4,2,0,30361.17,The process was okay. Interest rate is a bit high but manageable.,0
CUST00213,51,Female,East,Phone,39316.04,31233.36,780.0,10.9,1,2,11715.87,Customer service has been unhelpful with my payment issues. Very stressful experience.,1
CUST00214,47,Female,Central,Online,150622.66,30744.43,,11.0,1,0,,Professional service and clear communication about terms and conditions.,0
CUST00215,36,Male,West,Branch,44711.41,16913.85,716.0,8.9,0,0,30552.73,Struggling financially and the bank has been inflexible with payment arrangements.,1
CUST00216,49,Male,South,Online,55323.58,23096.08,730.0,8.3,0,0,6569.05,Excellent customer support throughout the loan process. Highly recommend!,0
CUST00217,30,Female,Central,Social_Media,64773.51,38160.42,850.0,2.2,0,1,,Having trouble keeping up with payments. Wish I had better understood the terms.,1
CUST00218,37,Female,North,Email,72147.21,69462.22,602.0,0.2,3,0,1579.84,Decent experience. Wish the rates were lower but understand my credit situation.,0
CUST00219,34,Male,North,Phone,97908.54,22716.23,690.0,13.2,1,0,7178.21,Average experience. No major complaints but nothing exceptional either.,0
CUST00220,40,Male,North,Branch,31429.31,15618.52,837.0,5.4,2,0,8205.48,Great experience! Easy application process and reasonable interest rates.,0
CUST00221,67,Male,South,Online,72642.49,13313.1,850.0,2.9,0,0,21854.77,Excellent customer support throughout the loan process. Highly recommend!,0
CUST00222,18,Male,East,Email,63359.85,30886.46,650.0,0.9,3,0,4479.83,Okay service. Some months are challenging but keeping up with payments.,0
CUST00223,48,Male,West,Branch,77512.35,8552.61,840.0,0.5,0,0,3243.44,Excellent customer support throughout the loan process. Highly recommend!,0
CUST00224,20,Female,Central,Online,62044.92,31071.72,744.0,3.4,1,0,,Professional service and clear communication about terms and conditions.,0
CUST00225,34,Female,East,Phone,58608.16,31396.6,799.0,13.1,0,0,8652.95,Quick approval process and transparent about all fees. Very satisfied.,0
CUST00226,53,Female,East,Online,67976.09,15944.33,741.0,20.1,2,0,15375.76,Very satisfied with the service. Payment schedule works well for my budget.,0
CUST00227,40,Male,North,Branch,,24959.17,704.0,18.2,0,1,22765.83,Excellent customer support throughout the loan process. Highly recommend!,0
CUST00228,27,Female,North,Branch,59080.99,40501.42680876739,850.0,20.2,1,2,,Smooth application and approval. Rates are competitive and fair.,0
CUST00229,31,Male,East,Online,117879.82,9702.94,637.0,,5,1,18060.7,I regret taking this loan. The repayment schedule doesn't work with my income.,1
CUST00230,48,Other,East,Social_Media,76082.62,29732.8,832.0,6.0,0,0,7928.82,Good experience overall. The interest rate is reasonable for my credit profile.,0
CUST00231,31,Female,Central,Online,74543.7,28168.17,844.0,2.0,1,0,24172.37,The loan approval process didn't adequately assess my repayment capacity.,1
CUST00232,42,Male,North,Online,77836.29,16682.03,789.0,12.8,1,1,6235.59,Smooth application and approval. Rates are competitive and fair.,0
CUST00233,40,Female,North,Online,88581.76,68804.78,,1.9,1,0,30309.1,Reasonable experience given my credit score. Making it work.,0
CUST00234,32,Male,East,Email,61004.09,21749.19,699.0,2.5,2,0,,Customer service has been unhelpful with my payment issues. Very stressful experience.,1
CUST00235,65,Female,South,Branch,114141.17,7381.28,578.0,2.1,2,1,5284.74,Very disappointed with the loan terms. Finding it difficult to manage monthly payments.,1
CUST00236,47,Male,North,Phone,88679.14,39356.64,643.0,5.8,1,0,14056.06,Struggling financially and the bank has been inflexible with payment arrangements.,1
CUST00237,18,Male,West,Online,41577.13,34055.35,729.0,3.1,2,0,,Great experience! Easy application process and reasonable interest rates.,0
CUST00238,42,Female,North,Online,28974.07,36471.58,565.0,1.3,1,0,5495.57,Okay service. Some months are challenging but keeping up with payments.,0
CUST00239,32,Male,West,Branch,144483.36,11895.61,656.0,4.8,4,0,8462.77,Fair service. The loan helps but the terms could be better.,0
CUST00240,50,Female,South,Email,78919.84,24567.96,835.0,16.6,2,0,19101.78,Helpful staff answered all my questions. Feel confident about this loan.,0
CUST00241,30,Male,North,Email,39732.62,21533.38,667.0,6.8,0,1,15687.02,Not satisfied with the support provided when I started having payment difficulties.,1
CUST00242,38,Female,South,Online,59046.39,19521.23,762.0,16.9,3,0,18358.22,Not satisfied with the support provided when I started having payment difficulties.,1
CUST00243,46,Female,West,Branch,105820.31,45608.69,725.0,1.7,3,0,30695.24,Having trouble keeping up with payments. Wish I had better understood the terms.,1
CUST00244,50,Female,South,Social_Media,66254.62,21926.14,655.0,1.5,1,1,16916.72,Reasonable experience given my credit score. Making it work.,0
CUST00245,25,Male,West,Branch,68836.23,17019.46,667.0,6.9,1,0,,Customer service has been unhelpful with my payment issues. Very stressful experience.,1
CUST00246,35,Male,North,Email,96985.31,16920.96,693.0,5.0,1,0,25132.88,Average experience. No major complaints but nothing exceptional either.,0
CUST00247,34,Male,West,Online,82238.99,11412.29,515.0,8.6,0,0,8624.9,Fair service. The loan helps but the terms could be better.,0
CUST00248,32,Male,South,Social_Media,91568.53,23195.03,755.0,12.7,0,1,31644.5,Professional service and clear communication about terms and conditions.,0
CUST00249,61,Female,West,Email,96524.56,47718.52,670.0,11.1,2,0,16420.1,Service is acceptable. Making payments on time but it's tight some months.,0
CUST00250,44,Female,East,Social_Media,52492.22,34788.15108027194,758.0,22.8,3,0,28436.65,Professional service and clear communication about terms and conditions.,0
CUST00251,24,Female,Central,Phone,122760.37969316408,25383.46,711.0,4.1,0,0,18606.82,Efficient process from application to disbursement. Would use again.,0
CUST00252,51,Female,South,Branch,49969.13,19341.6,666.0,1.8,2,0,,Process was fine. The loan serves its purpose even if terms aren't ideal.,0
CUST00253,65,Female,North,Social_Media,55747.64,20576.71,695.0,,0,0,5295.73,Reasonable experience given my credit score. Making it work.,0
CUST00254,52,Female,North,Online,67690.61,34965.9,696.0,0.9,0,0,11561.87,Financial burden is overwhelming. The loan has become a significant source of stress.,1
CUST00255,21,Male,Central,Branch,69820.64,11333.32,798.0,2.7,1,0,21058.28,Quick approval process and transparent about all fees. Very satisfied.,0
CUST00256,34,Female,East,Email,,8947.75,685.0,1.9,3,0,15162.11,The application was straightforward. Managing the payments adequately.,0
CUST00257,55,Female,West,Email,80507.74,39392.19,703.0,4.0,0,0,6286.42,Very satisfied with the service. Payment schedule works well for my budget.,0
CUST00258,31,Female,South,Social_Media,68263.75,15697.41,579.0,0.9,1,0,39629.29,Service is adequate. Would prefer lower interest but it's acceptable.,0
CUST00259,45,Male,South,Online,45751.84,17136.73,676.0,0.3,1,0,12872.08,Service is adequate. Would prefer lower interest but it's acceptable.,0
CUST00260,49,Male,North,Email,62595.89,77863.59,796.0,8.6,4,1,26599.67,Good experience overall. The interest rate is reasonable for my credit profile.,0
CUST00261,28,Male,Central,Email,149710.74,33928.47,714.0,7.5,0,1,19915.92,I regret taking this loan. The repayment schedule doesn't work with my income.,1
CUST00262,39,Female,West,Online,148576.11,12813.54,593.0,9.9,0,2,23556.27,The application was straightforward. Managing the payments adequately.,0
CUST00263,18,Female,Central,Branch,62271.85,41046.4,602.0,8.6,0,0,,The process was okay. Interest rate is a bit high but manageable.,0
CUST00264,27,Male,South,Online,,34400.5,620.0,1.0,1,0,13278.36,Average experience. No major complaints but nothing exceptional either.,0
CUST00265,36,Other,West,Branch,58825.56,5230.64,759.0,2.8,2,0,23964.87,The online portal makes managing payments very convenient. No issues so far.,0
CUST00266,25,Male,West,Social_Media,129528.23,23702.22,750.0,1.1,1,0,26476.09,Struggling financially and the bank has been inflexible with payment arrangements.,1
CUST00267,59,Male,South,Phone,67891.63,11635.8,403.0,14.8,1,0,,Very disappointed with the loan terms. Finding it difficult to manage monthly payments.,1
CUST00268,22,Male,Central,Email,97030.01,20551.61,673.0,11.0,2,0,7546.12,Okay service. Some months are challenging but keeping up with payments.,0
CUST00269,34,Female,Central,Social_Media,71283.86,69596.57,691.0,1.8,1,0,2915.72,Fair service. The loan helps but the terms could be better.,0
CUST00270,41,Female,Central,Branch,38595.3,35850.89,603.0,,0,0,4409.4,I regret taking this loan. The repayment schedule doesn't work with my income.,1
CUST00271,57,Male,West,Email,72384.81,38761.61,648.0,27.2,1,0,13789.18,Decent experience. Wish the rates were lower but understand my credit situation.,0
CUST00272,22,Female,South,Branch,102865.09,19364.54,,7.2,1,0,14830.21,Professional service and clear communication about terms and conditions.,0
CUST00273,53,Male,South,Email,55426.51,38868.75,712.0,12.9,1,0,13745.06,Smooth application and approval. Rates are competitive and fair.,0
CUST00274,40,Female,Central,Online,101638.56,13979.01,640.0,2.5,2,0,5111.77,Service is adequate. Would prefer lower interest but it's acceptable.,0
CUST00275,28,Female,North,Social_Media,74368.47,23524.33,665.0,1.9,1,2,8865.0,The application was straightforward. Managing the payments adequately.,0
CUST00276,45,Female,West,Online,99194.79,34870.83,661.0,12.3,1,0,39383.34,Service is acceptable. Making payments on time but it's tight some months.,0
CUST00277,42,Male,West,Branch,82759.88,34238.98,702.0,9.3,0,0,17816.85,The loan amount was more than I could handle. I'm having financial difficulties now.,1
CUST00278,32,Other,West,Email,46923.53,9212.89,565.0,9.1,2,1,13085.25,Struggling financially and the bank has been inflexible with payment arrangements.,1
CUST00279,40,Female,Central,Branch,62866.98,60530.23,626.0,6.4,0,0,38798.39,I'm struggling to make payments. The interest rate is too high for my current situation.,1
CUST00280,35,Male,South,Phone,62012.44,12518.4,762.0,6.6,3,0,44729.91,Quick approval process and transparent about all fees. Very satisfied.,0
CUST00281,41,Female,South,Branch,54352.68,86408.2,674.0,10.6,1,0,9622.2,Reasonable experience given my credit score. Making it work.,0
CUST00282,47,Male,North,Email,79901.66,35492.74,612.0,2.5,1,0,17911.3,Very disappointed with the loan terms. Finding it difficult to manage monthly payments.,1
CUST00283,59,Female,East,Online,162581.93,33698.6,615.0,3.5,3,0,,Okay service. Some months are challenging but keeping up with payments.,0
CUST00284,25,Male,South,Online,114209.57,13121.29,737.0,16.4,1,0,2653.73,Excellent customer support throughout the loan process. Highly recommend!,0
CUST00285,65,Female,South,Online,121273.12,16078.66,638.0,3.0,0,0,11505.58,Average experience. No major complaints but nothing exceptional either.,0
CUST00286,18,Female,Central,Branch,53010.79,57589.34,720.0,6.3,1,1,4826.5,The online portal makes managing payments very convenient. No issues so far.,0
CUST00287,38,Male,Central,Online,122209.29,53107.13,629.0,9.7,1,0,8875.95,Process was fine. The loan serves its purpose even if terms aren't ideal.,0
CUST00288,47,Male,North,Branch,141115.17,19684.35,589.0,40.0,1,0,16672.17,Fair service. The loan helps but the terms could be better.,0
CUST00289,43,Male,South,Branch,52306.68,18717.61,699.0,4.6,0,0,,Very disappointed with the loan terms. Finding it difficult to manage monthly payments.,1
CUST00290,32,Male,Central,Online,86832.32,19040.0,672.0,4.5,1,0,18263.42,Decent experience. Wish the rates were lower but understand my credit situation.,0
CUST00291,37,Male,North,Phone,87854.27,41214.59,734.0,14.8,2,1,9704.64,Helpful staff answered all my questions. Feel confident about this loan.,0
CUST00292,34,Female,North,Email,64797.98,38842.3,750.0,13.1,1,0,46400.67,Financial burden is overwhelming. The loan has become a significant source of stress.,1
CUST00293,32,Male,North,Online,77123.16,27197.2,651.0,10.5,1,1,14556.94,Having trouble keeping up with payments. Wish I had better understood the terms.,1
CUST00294,50,Male,East,Phone,89772.38,23662.15,707.0,5.0,1,0,26700.99,Professional service and clear communication about terms and conditions.,0
CUST00295,44,Female,North,Phone,66648.71,19552.08,648.0,3.1,3,1,28280.31,I regret taking this loan. The repayment schedule doesn't work with my income.,1
CUST00296,31,Male,Central,Branch,111714.89,82217.34,730.0,,2,0,13005.37,Great experience! Easy application process and reasonable interest rates.,0
CUST00297,50,Female,East,Email,41661.76,9716.57,698.0,16.7,2,0,941.56,Having trouble keeping up with payments. Wish I had better understood the terms.,1
CUST00298,43,Female,East,Branch,,17264.08,630.0,17.2,1,1,8009.69,Reasonable experience given my credit score. Making it work.,0
CUST00299,49,Female,South,Branch,97903.55,26089.14,623.0,0.9,4,1,8333.56,Process was fine. The loan serves its purpose even if terms aren't ideal.,0
CUST00300,47,Female,East,Online,154331.65,8798.59,,4.5,1,0,13355.22,Efficient process from application to disbursement. Would use again.,0
